Date,ROWL.JLR1_LEVEL.F_CV
10/20/21 0:30,21.38400078
10/20/21 0:35,21.34399986
10/20/21 0:40,21.29599953
10/20/21 0:45,21.25399971
10/20/21 0:50,21.2159996
10/20/21 0:55,21.16799927
10/20/21 1:00,21.12400055
10/20/21 1:05,21.08200073
10/20/21 1:10,21.04199982
10/20/21 1:15,20.99600029
10/20/21 1:20,20.95000076
10/20/21 1:25,20.90800095
10/20/21 1:30,20.86599922
10/20/21 1:35,20.81800079
10/20/21 1:40,20.77599907
10/20/21 1:45,20.73399925
10/20/21 1:50,20.69199944
10/20/21 1:55,20.65200043
10/20/21 2:00,20.60400009
10/20/21 2:05,20.56399918
10/20/21 2:10,20.52000046
10/20/21 2:15,20.47999954
10/20/21 2:20,20.44000053
10/20/21 2:25,20.3920002
10/20/21 2:30,20.34799957
10/20/21 2:35,20.31200027
10/20/21 2:40,20.26799965
10/20/21 2:45,20.22599983
10/20/21 2:50,20.19000053
10/20/21 2:55,20.14800072
10/20/21 3:00,20.10400009
10/20/21 3:05,20.05800056
10/20/21 3:10,20.01799965
10/20/21 3:15,19.97599983
10/20/21 3:20,19.93199921
10/20/21 3:25,19.88800049
10/20/21 3:30,19.84600067
10/20/21 3:35,19.80200005
10/20/21 3:40,19.76199913
10/20/21 3:45,19.7159996
10/20/21 3:50,19.6779995
10/20/21 3:55,19.63400078
10/20/21 4:00,19.59399986
10/20/21 4:05,19.55400085
10/20/21 4:10,19.51000023
10/20/21 4:15,19.46999931
10/20/21 4:20,19.42399979
10/20/21 4:25,19.38400078
10/20/21 4:30,19.34199905
10/20/21 4:35,19.29800034
10/20/21 4:40,19.25600052
10/20/21 4:45,19.21800041
10/20/21 4:50,19.17399979
10/20/21 4:55,19.13199997
10/20/21 5:00,19.08799934
10/20/21 5:05,19.04599953
10/20/21 5:10,19.00200081
10/20/21 5:15,18.9640007
10/20/21 5:20,18.91600037
10/20/21 5:25,18.87199974
10/20/21 5:30,18.82799911
10/20/21 5:35,18.78800011
10/20/21 5:40,18.74200058
10/20/21 5:45,18.69799995
10/20/21 5:50,18.65399933
10/20/21 5:55,18.61400032
10/20/21 6:00,18.56800079
10/20/21 6:05,18.52400017
10/20/21 6:10,18.48200035
10/20/21 6:15,18.44199944
10/20/21 6:20,18.40200043
10/20/21 6:25,18.36199951
10/20/21 6:30,18.31999969
10/20/21 6:35,18.27599907
10/20/21 6:40,18.23800087
10/20/21 6:45,18.19599915
10/20/21 6:50,18.15600014
10/20/21 6:55,18.11400032
10/20/21 7:00,18.06999969
10/20/21 7:05,18.03000069
10/20/21 7:10,17.98399925
10/20/21 7:15,17.94000053
10/20/21 7:20,17.90200043
10/20/21 7:25,17.86000061
10/20/21 7:30,17.81999969
10/20/21 7:35,17.77799988
10/20/21 7:40,17.73600006
10/20/21 7:45,17.69199944
10/20/21 7:50,17.65200043
10/20/21 7:55,17.61000061
10/20/21 8:00,17.5720005
10/20/21 8:05,17.53000069
10/20/21 8:10,17.48600006
10/20/21 8:15,17.45000076
10/20/21 8:20,17.41399956
10/20/21 8:25,17.40399933
10/20/21 8:30,17.38800049
10/20/21 8:35,17.37199974
10/20/21 8:40,17.3579998
10/20/21 8:45,17.34199905
10/20/21 8:50,17.32600021
10/20/21 8:55,17.30999947
10/20/21 9:00,17.29199982
10/20/21 9:05,17.27799988
10/20/21 9:10,17.26000023
10/20/21 9:15,17.24399948
10/20/21 9:20,17.22999954
10/20/21 9:25,17.2140007
10/20/21 9:30,17.20199966
10/20/21 9:35,17.18799973
10/20/21 9:40,17.1779995
10/20/21 9:45,17.17200089
10/20/21 9:50,17.16600037
10/20/21 9:55,17.16200066
10/20/21 10:00,17.15200043
10/20/21 10:05,17.13599968
10/20/21 10:10,17.12199974
10/20/21 10:15,17.1079998
10/20/21 10:20,17.09399986
10/20/21 10:25,17.07799911
10/20/21 10:30,17.05999947
10/20/21 10:35,17.04199982
10/20/21 10:40,17.02599907
10/20/21 10:45,17.01199913
10/20/21 10:50,16.98999977
10/20/21 10:55,16.97599983
10/20/21 11:00,16.95999908
10/20/21 11:05,16.94400024
10/20/21 11:10,16.93199921
10/20/21 11:15,16.91200066
10/20/21 11:20,16.8939991
10/20/21 11:25,16.87400055
10/20/21 11:30,16.86000061
10/20/21 11:35,16.84600067
10/20/21 11:40,16.82799911
10/20/21 11:45,16.81200027
10/20/21 11:50,16.79599953
10/20/21 11:55,16.77599907
10/20/21 12:00,16.75600052
10/20/21 12:05,16.73800087
10/20/21 12:10,16.7159996
10/20/21 12:15,16.70000076
10/20/21 12:20,16.6779995
10/20/21 12:25,16.65999985
10/20/21 12:30,16.63800049
10/20/21 12:35,16.62000084
10/20/21 12:40,16.60000038
10/20/21 12:45,16.58399963
10/20/21 12:50,16.56599998
10/20/21 12:55,16.54199982
10/20/21 13:00,16.52199936
10/20/21 13:05,16.50799942
10/20/21 13:10,16.48600006
10/20/21 13:15,16.4640007
10/20/21 13:20,16.45199966
10/20/21 13:25,16.43000031
10/20/21 13:30,16.41399956
10/20/21 13:35,16.3920002
10/20/21 13:40,16.37599945
10/20/21 13:45,16.3560009
10/20/21 13:50,16.34199905
10/20/21 13:55,16.31999969
10/20/21 14:00,16.29999924
10/20/21 14:05,16.2840004
10/20/21 14:10,16.26799965
10/20/21 14:15,16.24799919
10/20/21 14:20,16.22999954
10/20/21 14:25,16.20800018
10/20/21 14:30,16.19400024
10/20/21 14:35,16.1760006
10/20/21 14:40,16.15600014
10/20/21 14:45,16.13999939
10/20/21 14:50,16.12199974
10/20/21 14:55,16.10400009
10/20/21 15:00,16.08399963
10/20/21 15:05,16.06599998
10/20/21 15:10,16.04999924
10/20/21 15:15,16.03000069
10/20/21 15:20,16.01000023
10/20/21 15:25,15.98999977
10/20/21 15:30,15.97599983
10/20/21 15:35,15.95199966
10/20/21 15:40,15.93799973
10/20/21 15:45,15.91600037
10/20/21 15:50,15.89599991
10/20/21 15:55,15.87800026
10/20/21 16:00,15.8579998
10/20/21 16:05,15.84000015
10/20/21 16:10,15.81400013
10/20/21 16:15,15.80599976
10/20/21 16:20,15.79599953
10/20/21 16:25,15.78999996
10/20/21 16:30,15.77999973
10/20/21 16:35,15.79399967
10/20/21 16:40,15.84200001
10/20/21 16:45,15.8920002
10/20/21 16:50,15.93200016
10/20/21 16:55,15.97000027
10/20/21 17:00,16.00600052
10/20/21 17:05,16.04400063
10/20/21 17:10,16.08200073
10/20/21 17:15,16.11599922
10/20/21 17:20,16.15399933
10/20/21 17:25,16.19599915
10/20/21 17:30,16.23399925
10/20/21 17:35,16.26799965
10/20/21 17:40,16.30999947
10/20/21 17:45,16.35000038
10/20/21 17:50,16.38599968
10/20/21 17:55,16.42200089
10/20/21 18:00,16.45800018
10/20/21 18:05,16.49600029
10/20/21 18:10,16.53000069
10/20/21 18:15,16.56800079
10/20/21 18:20,16.6079998
10/20/21 18:25,16.6420002
10/20/21 18:30,16.68000031
10/20/21 18:35,16.7159996
10/20/21 18:40,16.75200081
10/20/21 18:45,16.79000092
10/20/21 18:50,16.82999992
10/20/21 18:55,16.86800003
10/20/21 19:00,16.90399933
10/20/21 19:05,16.94199944
10/20/21 19:10,16.97999954
10/20/21 19:15,17.01799965
10/20/21 19:20,17.05800056
10/20/21 19:25,17.09799957
10/20/21 19:30,17.13400078
10/20/21 19:35,17.17399979
10/20/21 19:40,17.21199989
10/20/21 19:45,17.24799919
10/20/21 19:50,17.29000092
10/20/21 19:55,17.3239994
10/20/21 20:00,17.36199951
10/20/21 20:05,17.40600014
10/20/21 20:10,17.44199944
10/20/21 20:15,17.47999954
10/20/21 20:20,17.51600075
10/20/21 20:25,17.55599976
10/20/21 20:30,17.59399986
10/20/21 20:35,17.63599968
10/20/21 20:40,17.67200089
10/20/21 20:45,17.7140007
10/20/21 20:50,17.74799919
10/20/21 20:55,17.7859993
10/20/21 21:00,17.8239994
10/20/21 21:05,17.86400032
10/20/21 21:10,17.90399933
10/20/21 21:15,17.94400024
10/20/21 21:20,17.97999954
10/20/21 21:25,18.02000046
10/20/21 21:30,18.05800056
10/20/21 21:35,18.09799957
10/20/21 21:40,18.13599968
10/20/21 21:45,18.1760006
10/20/21 21:50,18.20999908
10/20/21 21:55,18.25600052
10/20/21 22:00,18.29199982
10/20/21 22:05,18.32999992
10/20/21 22:10,18.37000084
10/20/21 22:15,18.40600014
10/20/21 22:20,18.44599915
10/20/21 22:25,18.48399925
10/20/21 22:30,18.52199936
10/20/21 22:35,18.55800056
10/20/21 22:40,18.59600067
10/20/21 22:45,18.63599968
10/20/21 22:50,18.6760006
10/20/21 22:55,18.71800041
10/20/21 23:00,18.75600052
10/20/21 23:05,18.79400063
10/20/21 23:10,18.83399963
10/20/21 23:15,18.87199974
10/20/21 23:20,18.91200066
10/20/21 23:25,18.94799995
10/20/21 23:30,18.98800087
10/20/21 23:35,19.02799988
10/20/21 23:40,19.06599998
10/20/21 23:45,19.1079998
10/20/21 23:50,19.1420002
10/20/21 23:55,19.18199921
10/21/21 0:00,19.22400093
10/21/21 0:00,19.22400093
10/21/21 0:05,19.26000023
10/21/21 0:10,19.29800034
10/21/21 0:15,19.33799934
10/21/21 0:20,19.37999916
10/21/21 0:25,19.41799927
10/21/21 0:30,19.45199966
10/21/21 0:35,19.49200058
10/21/21 0:40,19.53199959
10/21/21 0:45,19.56599998
10/21/21 0:50,19.6079998
10/21/21 0:55,19.64800072
10/21/21 1:00,19.68600082
10/21/21 1:05,19.72599983
10/21/21 1:10,19.76399994
10/21/21 1:15,19.79999924
10/21/21 1:20,19.83799934
10/21/21 1:25,19.87599945
10/21/21 1:30,19.91600037
10/21/21 1:35,19.95599937
10/21/21 1:40,19.99200058
10/21/21 1:45,20.0340004
10/21/21 1:50,20.06599998
10/21/21 1:55,20.1060009
10/21/21 2:00,20.1439991
10/21/21 2:05,20.18199921
10/21/21 2:10,20.22200012
10/21/21 2:15,20.26000023
10/21/21 2:20,20.30200005
10/21/21 2:25,20.33799934
10/21/21 2:30,20.37599945
10/21/21 2:35,20.41600037
10/21/21 2:40,20.45400047
10/21/21 2:45,20.49200058
10/21/21 2:50,20.52799988
10/21/21 2:55,20.56999969
10/21/21 3:00,20.6079998
10/21/21 3:05,20.64599991
10/21/21 3:10,20.68600082
10/21/21 3:15,20.72800064
10/21/21 3:20,20.76600075
10/21/21 3:25,20.80599976
10/21/21 3:30,20.84399986
10/21/21 3:35,20.88400078
10/21/21 3:40,20.92200089
10/21/21 3:45,20.95999908
10/21/21 3:50,20.99799919
10/21/21 3:55,21.0359993
10/21/21 4:00,21.0739994
10/21/21 4:05,21.11199951
10/21/21 4:10,21.14999962
10/21/21 4:15,21.18600082
10/21/21 4:20,21.21999931
10/21/21 4:25,21.25399971
10/21/21 4:30,21.29000092
10/21/21 4:35,21.32600021
10/21/21 4:40,21.36400032
10/21/21 4:45,21.39999962
10/21/21 4:50,21.43799973
10/21/21 4:55,21.47400093
10/21/21 5:00,21.51600075
10/21/21 5:05,21.55599976
10/21/21 5:10,21.59399986
10/21/21 5:15,21.63199997
10/21/21 5:20,21.66600037
10/21/21 5:25,21.70800018
10/21/21 5:30,21.74600029
10/21/21 5:35,21.78800011
10/21/21 5:40,21.8220005
10/21/21 5:45,21.86000061
10/21/21 5:50,21.89800072
10/21/21 5:55,21.93799973
10/21/21 6:00,21.97800064
10/21/21 6:05,22.01399994
10/21/21 6:10,22.05200005
10/21/21 6:15,22.09199905
10/21/21 6:20,22.12800026
10/21/21 6:25,22.16799927
10/21/21 6:30,22.20599937
10/21/21 6:35,22.24399948
10/21/21 6:40,22.2859993
10/21/21 6:45,22.3239994
10/21/21 6:50,22.36000061
10/21/21 6:55,22.39999962
10/21/21 7:00,22.44199944
10/21/21 7:05,22.47599983
10/21/21 7:10,22.52000046
10/21/21 7:15,22.55800056
10/21/21 7:20,22.60000038
10/21/21 7:25,22.63800049
10/21/21 7:30,22.67399979
10/21/21 7:35,22.71199989
10/21/21 7:40,22.75200081
10/21/21 7:45,22.79599953
10/21/21 7:50,22.83799934
10/21/21 7:55,22.87800026
10/21/21 8:00,22.92000008
10/21/21 8:05,22.95800018
10/21/21 8:10,23
10/21/21 8:15,23.04000092
10/21/21 8:20,23.08200073
10/21/21 8:25,23.12599945
10/21/21 8:30,23.17000008
10/21/21 8:35,23.21199989
10/21/21 8:40,23.25600052
10/21/21 8:45,23.29800034
10/21/21 8:50,23.33200073
10/21/21 8:55,23.37599945
10/21/21 9:00,23.42200089
10/21/21 9:05,23.46199989
10/21/21 9:10,23.50200081
10/21/21 9:15,23.54599953
10/21/21 9:20,23.58399963
10/21/21 9:25,23.62999916
10/21/21 9:30,23.67000008
10/21/21 9:35,23.71800041
10/21/21 9:40,23.76399994
10/21/21 9:45,23.81399918
10/21/21 9:50,23.86400032
10/21/21 9:55,23.92000008
10/21/21 10:00,23.96999931
10/21/21 10:05,24.01799965
10/21/21 10:10,24.06200027
10/21/21 10:15,24.1060009
10/21/21 10:20,24.1439991
10/21/21 10:25,24.18600082
10/21/21 10:30,24.22999954
10/21/21 10:35,24.26799965
10/21/21 10:40,24.31200027
10/21/21 10:45,24.35199928
10/21/21 10:50,24.3920002
10/21/21 10:55,24.43400002
10/21/21 11:00,24.47599983
10/21/21 11:05,24.51600075
10/21/21 11:10,24.55599976
10/21/21 11:15,24.59600067
10/21/21 11:20,24.63599968
10/21/21 11:25,24.6760006
10/21/21 11:30,24.7159996
10/21/21 11:35,24.75799942
10/21/21 11:40,24.79400063
10/21/21 11:45,24.83200073
10/21/21 11:50,24.86800003
10/21/21 11:55,24.90800095
10/21/21 12:00,24.95000076
10/21/21 12:05,24.98800087
10/21/21 12:10,25.02799988
10/21/21 12:15,25.06599998
10/21/21 12:20,25.10199928
10/21/21 12:25,25.1420002
10/21/21 12:30,25.1779995
10/21/21 12:35,25.21800041
10/21/21 12:40,25.25600052
10/21/21 12:45,25.29199982
10/21/21 12:50,25.33200073
10/21/21 12:55,25.36800003
10/21/21 13:00,25.40600014
10/21/21 13:05,25.44400024
10/21/21 13:10,25.47800064
10/21/21 13:15,25.51600075
10/21/21 13:20,25.55400085
10/21/21 13:25,25.59199905
10/21/21 13:30,25.62999916
10/21/21 13:35,25.67000008
10/21/21 13:40,25.70800018
10/21/21 13:45,25.74600029
10/21/21 13:50,25.7859993
10/21/21 13:55,25.82600021
10/21/21 14:00,25.86400032
10/21/21 14:05,25.90200043
10/21/21 14:10,25.94000053
10/21/21 14:15,25.97999954
10/21/21 14:20,25.99200058
10/21/21 14:25,25.96999931
10/21/21 14:30,25.92200089
10/21/21 14:35,25.87000084
10/21/21 14:40,25.82600021
10/21/21 14:45,25.77799988
10/21/21 14:50,25.73200035
10/21/21 14:55,25.68799973
10/21/21 15:00,25.6439991
10/21/21 15:05,25.59600067
10/21/21 15:10,25.55599976
10/21/21 15:15,25.51600075
10/21/21 15:20,25.46800041
10/21/21 15:25,25.42200089
10/21/21 15:30,25.37800026
10/21/21 15:35,25.33600044
10/21/21 15:40,25.29400063
10/21/21 15:45,25.24799919
10/21/21 15:50,25.20400047
10/21/21 15:55,25.15999985
10/21/21 16:00,25.11199951
10/21/21 16:05,25.0739994
10/21/21 16:10,25.02599907
10/21/21 16:15,24.98200035
10/21/21 16:20,24.94000053
10/21/21 16:25,24.89599991
10/21/21 16:30,24.8560009
10/21/21 16:35,24.80400085
10/21/21 16:40,24.76399994
10/21/21 16:45,24.71800041
10/21/21 16:50,24.67200089
10/21/21 16:55,24.62599945
10/21/21 17:00,24.57999992
10/21/21 17:05,24.53800011
10/21/21 17:10,24.48999977
10/21/21 17:15,24.44400024
10/21/21 17:20,24.39999962
10/21/21 17:25,24.3560009
10/21/21 17:30,24.30999947
10/21/21 17:35,24.26600075
10/21/21 17:40,24.21999931
10/21/21 17:45,24.17399979
10/21/21 17:50,24.12800026
10/21/21 17:55,24.07999992
10/21/21 18:00,24.03199959
10/21/21 18:05,23.98600006
10/21/21 18:10,23.94400024
10/21/21 18:15,23.89599991
10/21/21 18:20,23.84199905
10/21/21 18:25,23.79599953
10/21/21 18:30,23.75
10/21/21 18:35,23.70599937
10/21/21 18:40,23.65800095
10/21/21 18:45,23.61199951
10/21/21 18:50,23.56999969
10/21/21 18:55,23.52199936
10/21/21 19:00,23.47800064
10/21/21 19:05,23.43199921
10/21/21 19:10,23.38800049
10/21/21 19:15,23.34199905
10/21/21 19:20,23.29999924
10/21/21 19:25,23.25399971
10/21/21 19:30,23.20999908
10/21/21 19:35,23.16399956
10/21/21 19:40,23.12000084
10/21/21 19:45,23.07600021
10/21/21 19:50,23.03199959
10/21/21 19:55,22.98999977
10/21/21 20:00,22.94400024
10/21/21 20:05,22.90200043
10/21/21 20:10,22.8560009
10/21/21 20:15,22.81200027
10/21/21 20:20,22.76799965
10/21/21 20:25,22.72200012
10/21/21 20:30,22.68199921
10/21/21 20:35,22.63400078
10/21/21 20:40,22.59399986
10/21/21 20:45,22.54999924
10/21/21 20:50,22.50600052
10/21/21 20:55,22.45999908
10/21/21 21:00,22.41600037
10/21/21 21:05,22.37400055
10/21/21 21:10,22.32999992
10/21/21 21:15,22.28000069
10/21/21 21:20,22.24200058
10/21/21 21:25,22.19599915
10/21/21 21:30,22.15200043
10/21/21 21:35,22.1060009
10/21/21 21:40,22.06599998
10/21/21 21:45,22.02199936
10/21/21 21:50,21.97800064
10/21/21 21:55,21.93400002
10/21/21 22:00,21.88999939
10/21/21 22:05,21.84799957
10/21/21 22:10,21.80999947
10/21/21 22:15,21.76600075
10/21/21 22:20,21.72200012
10/21/21 22:25,21.6779995
10/21/21 22:30,21.63599968
10/21/21 22:35,21.58799934
10/21/21 22:40,21.54800034
10/21/21 22:45,21.50600052
10/21/21 22:50,21.4640007
10/21/21 22:55,21.42200089
10/21/21 23:00,21.37999916
10/21/21 23:05,21.34000015
10/21/21 23:10,21.29599953
10/21/21 23:15,21.25200081
10/21/21 23:20,21.20999908
10/21/21 23:25,21.16799927
10/21/21 23:30,21.12599945
10/21/21 23:35,21.08600044
10/21/21 23:40,21.04599953
10/21/21 23:45,21.00200081
10/21/21 23:50,20.95999908
10/21/21 23:55,20.92200089
10/22/21 0:00,20.87800026
10/22/21 0:00,20.87800026
10/22/21 0:05,20.82999992
10/22/21 0:10,20.78800011
10/22/21 0:15,20.74799919
10/22/21 0:20,20.70800018
10/22/21 0:25,20.66399956
10/22/21 0:30,20.62000084
10/22/21 0:35,20.57799911
10/22/21 0:40,20.5359993
10/22/21 0:45,20.49399948
10/22/21 0:50,20.45199966
10/22/21 0:55,20.40999985
10/22/21 1:00,20.37000084
10/22/21 1:05,20.3220005
10/22/21 1:10,20.2840004
10/22/21 1:15,20.23999977
10/22/21 1:20,20.19599915
10/22/21 1:25,20.15200043
10/22/21 1:30,20.1079998
10/22/21 1:35,20.06599998
10/22/21 1:40,20.02199936
10/22/21 1:45,19.97999954
10/22/21 1:50,19.93600082
10/22/21 1:55,19.8920002
10/22/21 2:00,19.85400009
10/22/21 2:05,19.80599976
10/22/21 2:10,19.76799965
10/22/21 2:15,19.72400093
10/22/21 2:20,19.68199921
10/22/21 2:25,19.63999939
10/22/21 2:30,19.60000038
10/22/21 2:35,19.55800056
10/22/21 2:40,19.51399994
10/22/21 2:45,19.47200012
10/22/21 2:50,19.4279995
10/22/21 2:55,19.38999939
10/22/21 3:00,19.34799957
10/22/21 3:05,19.30800056
10/22/21 3:10,19.26000023
10/22/21 3:15,19.21999931
10/22/21 3:20,19.1760006
10/22/21 3:25,19.13199997
10/22/21 3:30,19.08799934
10/22/21 3:35,19.04800034
10/22/21 3:40,19.00399971
10/22/21 3:45,18.9640007
10/22/21 3:50,18.92200089
10/22/21 3:55,18.88199997
10/22/21 4:00,18.84000015
10/22/21 4:05,18.79599953
10/22/21 4:10,18.75600052
10/22/21 4:15,18.71199989
10/22/21 4:20,18.66799927
10/22/21 4:25,18.62800026
10/22/21 4:30,18.58600044
10/22/21 4:35,18.54599953
10/22/21 4:40,18.50200081
10/22/21 4:45,18.45800018
10/22/21 4:50,18.42000008
10/22/21 4:55,18.37400055
10/22/21 5:00,18.32999992
10/22/21 5:05,18.2859993
10/22/21 5:10,18.24799919
10/22/21 5:15,18.20400047
10/22/21 5:20,18.16200066
10/22/21 5:25,18.12199974
10/22/21 5:30,18.08399963
10/22/21 5:35,18.04000092
10/22/21 5:40,18
10/22/21 5:45,17.95800018
10/22/21 5:50,17.91600037
10/22/21 5:55,17.87599945
10/22/21 6:00,17.83799934
10/22/21 6:05,17.79400063
10/22/21 6:10,17.75200081
10/22/21 6:15,17.7140007
10/22/21 6:20,17.66799927
10/22/21 6:25,17.62999916
10/22/21 6:30,17.58799934
10/22/21 6:35,17.54400063
10/22/21 6:40,17.50200081
10/22/21 6:45,17.45800018
10/22/21 6:50,17.41600037
10/22/21 6:55,17.37199974
10/22/21 7:00,17.32999992
10/22/21 7:05,17.29000092
10/22/21 7:10,17.25
10/22/21 7:15,17.20599937
10/22/21 7:20,17.15999985
10/22/21 7:25,17.11800003
10/22/21 7:30,17.07799911
10/22/21 7:35,17.0359993
10/22/21 7:40,16.99600029
10/22/21 7:45,16.95400047
10/22/21 7:50,16.91600037
10/22/21 7:55,16.87800026
10/22/21 8:00,16.83600044
10/22/21 8:05,16.79599953
10/22/21 8:10,16.75200081
10/22/21 8:15,16.71199989
10/22/21 8:20,16.67399979
10/22/21 8:25,16.63199997
10/22/21 8:30,16.59199905
10/22/21 8:35,16.54800034
10/22/21 8:40,16.51199913
10/22/21 8:45,16.47599983
10/22/21 8:50,16.43600082
10/22/21 8:55,16.3920002
10/22/21 9:00,16.35199928
10/22/21 9:05,16.30999947
10/22/21 9:10,16.26199913
10/22/21 9:15,16.22200012
10/22/21 9:20,16.18199921
10/22/21 9:25,16.1420002
10/22/21 9:30,16.10000038
10/22/21 9:35,16.06599998
10/22/21 9:40,16.03000069
10/22/21 9:45,15.99199963
10/22/21 9:50,15.94799995
10/22/21 9:55,15.90999985
10/22/21 10:00,15.87199974
10/22/21 10:05,15.86400032
10/22/21 10:10,15.89000034
10/22/21 10:15,15.95199966
10/22/21 10:20,16.00600052
10/22/21 10:25,16.04599953
10/22/21 10:30,16.09399986
10/22/21 10:35,16.13800049
10/22/21 10:40,16.18000031
10/22/21 10:45,16.22400093
10/22/21 10:50,16.26799965
10/22/21 10:55,16.31200027
10/22/21 11:00,16.3560009
10/22/21 11:05,16.39599991
10/22/21 11:10,16.44199944
10/22/21 11:15,16.47999954
10/22/21 11:20,16.52199936
10/22/21 11:25,16.56800079
10/22/21 11:30,16.6079998
10/22/21 11:35,16.65600014
10/22/21 11:40,16.69599915
10/22/21 11:45,16.73999977
10/22/21 11:50,16.78199959
10/22/21 11:55,16.8239994
10/22/21 12:00,16.86199951
10/22/21 12:05,16.90399933
10/22/21 12:10,16.94599915
10/22/21 12:15,16.98399925
10/22/21 12:20,17.02799988
10/22/21 12:25,17.06800079
10/22/21 12:30,17.11000061
10/22/21 12:35,17.15600014
10/22/21 12:40,17.19400024
10/22/21 12:45,17.23200035
10/22/21 12:50,17.27400017
10/22/21 12:55,17.31399918
10/22/21 13:00,17.35000038
10/22/21 13:05,17.3939991
10/22/21 13:10,17.4279995
10/22/21 13:15,17.4659996
10/22/21 13:20,17.50600052
10/22/21 13:25,17.54000092
10/22/21 13:30,17.57999992
10/22/21 13:35,17.62000084
10/22/21 13:40,17.65800095
10/22/21 13:45,17.69599915
10/22/21 13:50,17.73600006
10/22/21 13:55,17.77400017
10/22/21 14:00,17.81399918
10/22/21 14:05,17.85400009
10/22/21 14:10,17.8939991
10/22/21 14:15,17.93400002
10/22/21 14:20,17.97200012
10/22/21 14:25,18.01399994
10/22/21 14:30,18.05400085
10/22/21 14:35,18.09000015
10/22/21 14:40,18.13199997
10/22/21 14:45,18.16799927
10/22/21 14:50,18.20800018
10/22/21 14:55,18.24399948
10/22/21 15:00,18.2840004
10/22/21 15:05,18.3239994
10/22/21 15:10,18.36400032
10/22/21 15:15,18.39999962
10/22/21 15:20,18.43799973
10/22/21 15:25,18.48200035
10/22/21 15:30,18.52000046
10/22/21 15:35,18.55599976
10/22/21 15:40,18.59600067
10/22/21 15:45,18.62999916
10/22/21 15:50,18.67200089
10/22/21 15:55,18.70999908
10/22/21 16:00,18.74200058
10/22/21 16:05,18.7840004
10/22/21 16:10,18.81999969
10/22/21 16:15,18.85400009
10/22/21 16:20,18.89599991
10/22/21 16:25,18.93400002
10/22/21 16:30,18.97200012
10/22/21 16:35,19.00799942
10/22/21 16:40,19.04599953
10/22/21 16:45,19.08600044
10/22/21 16:50,19.12000084
10/22/21 16:55,19.15999985
10/22/21 17:00,19.19799995
10/22/21 17:05,19.23399925
10/22/21 17:10,19.27000046
10/22/21 17:15,19.30800056
10/22/21 17:20,19.34199905
10/22/21 17:25,19.38199997
10/22/21 17:30,19.41799927
10/22/21 17:35,19.45800018
10/22/21 17:40,19.49200058
10/22/21 17:45,19.52799988
10/22/21 17:50,19.56200027
10/22/21 17:55,19.60199928
10/22/21 18:00,19.63800049
10/22/21 18:05,19.67200089
10/22/21 18:10,19.70999908
10/22/21 18:15,19.74799919
10/22/21 18:20,19.78199959
10/22/21 18:25,19.81999969
10/22/21 18:30,19.86199951
10/22/21 18:35,19.89800072
10/22/21 18:40,19.93600082
10/22/21 18:45,19.96999931
10/22/21 18:50,20.00600052
10/22/21 18:55,20.04599953
10/22/21 19:00,20.07999992
10/22/21 19:05,20.11800003
10/22/21 19:10,20.15600014
10/22/21 19:15,20.19400024
10/22/21 19:20,20.23200035
10/22/21 19:25,20.27000046
10/22/21 19:30,20.30599976
10/22/21 19:35,20.34600067
10/22/21 19:40,20.37999916
10/22/21 19:45,20.42000008
10/22/21 19:50,20.45599937
10/22/21 19:55,20.49399948
10/22/21 20:00,20.5340004
10/22/21 20:05,20.5720005
10/22/21 20:10,20.6079998
10/22/21 20:15,20.6439991
10/22/21 20:20,20.68600082
10/22/21 20:25,20.72400093
10/22/21 20:30,20.75799942
10/22/21 20:35,20.79599953
10/22/21 20:40,20.83600044
10/22/21 20:45,20.87199974
10/22/21 20:50,20.90999985
10/22/21 20:55,20.95000076
10/22/21 21:00,20.98800087
10/22/21 21:05,21.02599907
10/22/21 21:10,21.06599998
10/22/21 21:15,21.10000038
10/22/21 21:20,21.1420002
10/22/21 21:25,21.18000031
10/22/21 21:30,21.21999931
10/22/21 21:35,21.25399971
10/22/21 21:40,21.29000092
10/22/21 21:45,21.33200073
10/22/21 21:50,21.37000084
10/22/21 21:55,21.40800095
10/22/21 22:00,21.44400024
10/22/21 22:05,21.48399925
10/22/21 22:10,21.52400017
10/22/21 22:15,21.56399918
10/22/21 22:20,21.59799957
10/22/21 22:25,21.6420002
10/22/21 22:30,21.68000031
10/22/21 22:35,21.7140007
10/22/21 22:40,21.75399971
10/22/21 22:45,21.79199982
10/22/21 22:50,21.82999992
10/22/21 22:55,21.86599922
10/22/21 23:00,21.90600014
10/22/21 23:05,21.94599915
10/22/21 23:10,21.98600006
10/22/21 23:15,22.02599907
10/22/21 23:20,22.06200027
10/22/21 23:25,22.10199928
10/22/21 23:30,22.1420002
10/22/21 23:35,22.18400002
10/22/21 23:40,22.22400093
10/22/21 23:45,22.26000023
10/22/21 23:50,22.30200005
10/22/21 23:55,22.34199905
10/23/21 0:00,22.37999916
10/23/21 0:00,22.37999916
10/23/21 0:05,22.42000008
10/23/21 0:10,22.46199989
10/23/21 0:15,22.49600029
10/23/21 0:20,22.53800011
10/23/21 0:25,22.57600021
10/23/21 0:30,22.61599922
10/23/21 0:35,22.65399933
10/23/21 0:40,22.69599915
10/23/21 0:45,22.73200035
10/23/21 0:50,22.77000046
10/23/21 0:55,22.80999947
10/23/21 1:00,22.85199928
